,tweets,cluster,timestamp
274,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:15+00:00
275,RT @ImranRiazKhan: ان سب کی مرمت ہو رہی ہے,0,2022-04-10 20:10:15+00:00
276,RT @haroon_natamam: ملک بھر میں بے ساختہ لوگ سڑکوں پہ نکل آئے ہیں۔ حیرت ہے کہ ٹی وی چینل بہت کم دکھا رہے ہیں۔ لاہورکی کیفیت یہ لگتی ہے کہ ش…,3,2022-04-10 20:10:15+00:00
277,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:15+00:00
278,"RT @InsafPK: ہر خودار پاکستانی کی ایک آواز 
بھکاری ہو گا تیرا باپ شو باز
#امپورٹڈ_حکومت_نامنظور https://t.co/OaAkdiuImr",6,2022-04-10 20:10:15+00:00
279,"RT @RoymukhtarRoy: بہوں وڈی غلطی کر بیٹھے ہو سرکار !
بہوں وڈی !
ایک سزا یافتہ بھکاری کو وزیر اعظم بنانے کی ضد آپ کو لے ڈوبے گی
سب کو لے ڈوب…",0,2022-04-10 20:10:15+00:00
280,@KDSindhi @AseefaBZ تو ہر باپ اپنے بیٹی کو پیار کرتا ہے ؟؟ تم چمچہ گیری کیوں کر رہے ہو,0,2022-04-10 20:10:15+00:00
281,RT @NaikRooh: یہ تو شروعات ہے جب حریت کا پاسپاں خود نکلے گا تو کیا عالم ہو گا. سازش کرنے والو ہوش کے ناخن لو. https://t.co/M210rTOIpS,5,2022-04-10 20:10:15+00:00
282,RT @AbdulRa79372676: ملک بھر میں بے ساختہ لوگ سڑکوں پہ نکل آئے ہیں۔ حیرت ہے کہ ٹی وی چینل بہت کم دکھا رہے ہیں۔ لاہورکی کیفیت یہ لگتی ہے کہ…,3,2022-04-10 20:10:15+00:00
283,"RT @MOwaisRizvi6: یہ آنسوں دیکھ رہے ہو اک اک آنسوں کا بدلا لیا جائے گا۔
انشاءاللّٰہ۔
ابھی #حساب_باقی_ہے https://t.co/GeVryNDNZ9",0,2022-04-10 20:10:15+00:00
284,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:15+00:00
285,RT @MirMAKOfficial: ۱۹۴۷ میں پیدا ہُوا تھا پاکستان۔ ۲۰۲۲ میں آزاد ہو گا پاکستان۔,7,2022-04-10 20:10:16+00:00
286,@ashfaqma1 صحت کارڈ خان کے ساتھ ہی ختم ہو گیا۔ کرائم منسٹر اپنا کرائم کارڈ نکالے گا جس سے بنکوں سے فراڈ کرنا آسان ہو جائے گا۔,0,2022-04-10 20:10:16+00:00
287,"RT @Farrukh_Shahzad: عوام کا ری ایکشن دیکھ کر مونس الٰہی آج پرویز الٰہی سے کہہ رہا ہو گا ""دیکھا بچا لیا ناں""",0,2022-04-10 20:10:16+00:00
288,RT @PTIKhurshidAlam: خان صاحب آپ نے جس طرح اس قوم کو روشن کیا ہے وہ اس وقت تک نہیں سوئیں گے جب تک کہ انصاف نہیں ہو گا اور پاکستان میں حقیقی…,0,2022-04-10 20:10:16+00:00
289,RT @irumrae: تم۔لوگ کہتے ہو نا کہ انصافینز گالی دیتے ہیں اداروں کو برا بھلا کہتے ہیں۔ سارے شہر کی ویڈیوز منگواؤ کسی ایک میں بھی اداروں کو د…,0,2022-04-10 20:10:16+00:00
290,"RT @RoymukhtarRoy: پوری قوم کا شوباز شریف کو جواب :

بھکاری ہو گا تیرا باپ !!

#امپورٹڈ_حکومت_نامنظور",6,2022-04-10 20:10:16+00:00
291,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:16+00:00
292,@M_AmirPAK سرکار ٹوئٹ پھر سے پڑھیں۔ میں نے لکھا کہ اپنے ہم وطنوں کو غدار کہنا غیر آئینی کام ہے اور اس پر اس جماعت کو کالعدم قرار دینا چاہیے۔ آئین کے خلاف تو کچھ بھی ہو اسے روکنے کی ضرورت ہے۔,0,2022-04-10 20:10:16+00:00
293,"RT @arehman4010: *بلیئن ٹری سونامی سکینڈل :*

*ایک ارب درخت پر ایماندار نیازی کی کرپٹ حکومت پچھلے سات سال عوام سے غلط بیانی کر رہی ہے، اربو…",0,2022-04-10 20:10:16+00:00
294,"RT @H786Tlp: اللّٰہ ہو اللّٰہ ہو دل  پاوے جھلیاں مینوں سوہنے نے بلایا میں مدینے چلی آں
#حساب_باقی_ہے https://t.co/pjIFry5nYv",0,2022-04-10 20:10:16+00:00
295,RT @doctor_Rahman1: پاکستانی عوام کا ازخود نوٹس ۔۔ جناب سو تو نہیں گیے ۔ دل دڑکھ رھا ہے  عوام کا سمندر دیکھ کر ؟ جناب ہوش میں تو ہو ۔ کہی ب…,0,2022-04-10 20:10:16+00:00
296,RT @MirMAKOfficial: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔,4,2022-04-10 20:10:16+00:00
297,"RT @HHsirHKBaloch: میڈیا بلیک آوٹ کروا کر کیا اکھاڑ لیا ؟؟ الٹا مزید بے نقاب ہو گئے
آج کی جنریشن معلومات کیلئے آپکے ""جیونیوز"" کی محتاج نہیں…",0,2022-04-10 20:10:16+00:00
298,"RT @EngrZubair38: مائی لارڈ اور ڈیئر سر 
باہر نکلیں ۔ ذرا دیکھیں ۔آپ نے عمران خان کو  PM House سے تو نکال دیا لیکن وہ پر پاکستانی کے دل میں…",5,2022-04-10 20:10:16+00:00
299,"RT @NazeerParhar: انشاء اللہ تعالٰی یہ تین چیلنج پورے ہو گے
@betterpakistan https://t.co/7iHySsKtN9",0,2022-04-10 20:10:16+00:00
300,@ImranKhanPTI آج ہم عہد کرتے ہیں پاکستان ہمارا ہے  اس کی حفاظت ہم نے کرنی ہے  ہمارے خون کے آخری قطرے تک  ہم پاکستان کی حفاظت کریں گے ہم کسی کی غلامی کو نہیں مانتے  اگر ہم غلام ہیں اپنے رب کے اور اس کے پیارے نبی کے غلام ہیں اے ایمان والو اکٹھے ہو جاؤ اور دشمنوں کو نستو نابود کردو,7,2022-04-10 20:10:16+00:00
301,RT @ImranRiazKhan: ان سب کی مرمت ہو رہی ہے,0,2022-04-10 20:10:16+00:00
302,RT @FarhatAbassPTI: لاہور نے اپنا فیصلہ سُنا دیا، اگلا الیکشن جب بھی ہو لاہور سمیت پنجاب سے عمران خان دو تہائی اکثریت لے کر نکلے گا انشاءال…,7,2022-04-10 20:10:17+00:00
303,"اللہ کی قسم 
ساری زندگی لگ جاتی تو پتا نہ چلتا حسین علیہ السلام کیسے تھے
عمران خان کے ساتھ جو بھی ہوا ساری کربلہ سمجھا گیا یہ شخص۔
عمران تم کردار میں حسین جیسے ہو سب یزید تمہارے مخالف ہیں۔
#امپورٹڈ_گورنمنٹ_نامنظور
#امپورٹڈ_حکومت_نامنظور",0,2022-04-10 20:10:17+00:00
304,"RT @Shafqatmm: استعفے
دینا غلطی نہیں حماقت ہو گی
اسمبلی میں دبا کے رکھیں یہی چیز عوامی احتجاج میں پلس پوائنٹ ہو گی
@ImranKhanPTI
@SMQureshi…",0,2022-04-10 20:10:17+00:00
305,RT @irumrae: تم۔لوگ کہتے ہو نا کہ انصافینز گالی دیتے ہیں اداروں کو برا بھلا کہتے ہیں۔ سارے شہر کی ویڈیوز منگواؤ کسی ایک میں بھی اداروں کو د…,0,2022-04-10 20:10:17+00:00
306,"RT @uzk_68: کیا سمجھتا ہے یہ بکا ہوا میڈیا کہ روک لے گا اس انقلاب کو 
روک لے کا اس غصہ کو جو انصاف کے خلاف ہے
یہ احتجاج کسی میڈیا کوریج کا…",6,2022-04-10 20:10:17+00:00
307,RT @AyeshaBhutta01: میری والدہ ڈھائی سال سے بسترِمرگ پر ہیں اورسال پہلے والد بھی شدید بیماری کا شکار ہو گئے۔ڈھائی سال سے میراملنا جلنا دوست…,0,2022-04-10 20:10:17+00:00
308,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:17+00:00
309,"@ARYSabirShakir @OfficialDGISPR
یہ احتجاج نہیں رد عمل ہے ایک مکروہ عمل کا
باجوہ صاحب قوم نے اپنا فیصلہ سنا دیا ہے
خدارا ادارے کا وقار خاک میں مت ملاؤ استعفیٰ دو اور دفعہ ہو جاؤ امریکہ
#باجوہ_استعفی_دو 
#امپورٹڈ_حکومت_نامنظور https://t.co/FhDaudL1BC",0,2022-04-10 20:10:17+00:00
310,RT @AdeelJavedCh: اسمبلیوں سے استعفے دینا تحریک انصاف کا بڑا سیاسی بلنڈر ہو گا،،، خالی ہونیوالےحلقوں میں ضمنی الیکشن ہو جائینگے، تحریک انصا…,0,2022-04-10 20:10:17+00:00
311,"RT @Intl_Mediatior: شہباز شریف کے کاغذات نامزدگی کو چیلنج کرنا چاہئے کیونکہ وہ ضمانت پر ہیں ایک ملزم ""جو شخص کسی وقت بھی مجرم بن سکتا ہو اس…",0,2022-04-10 20:10:17+00:00
312,RT @MudassirWrites: میری امیدوں کے چراغ گل کر کے تم لوگ اب اپنے میاں مٹھو بن رہے ہو میڈیا پر اپنی ایڈورٹائزمنٹ کرا رہے ہو قوم آپ لوگوں کے م…,5,2022-04-10 20:10:17+00:00
313,"RT @MirMAKOfficial: یہ سنو۔ اگر رونگٹے نہیں کھڑے ہو جائیں تو۔۔۔۔۔۔۔

یہ ہے میرا پاکستان۔ یہ ہے میرا کراچی۔ یہ ہے میری عوام۔ یہ ہیں عمران کے…",7,2022-04-10 20:10:17+00:00
314,"RT @RoymukhtarRoy: بہوں وڈی غلطی کر بیٹھے ہو سرکار !
بہوں وڈی !
ایک سزا یافتہ بھکاری کو وزیر اعظم بنانے کی ضد آپ کو لے ڈوبے گی
سب کو لے ڈوب…",0,2022-04-10 20:10:17+00:00
315,"RT @MaleehaHashmey: عمران خان حکومت ختم ہونے پر اسلام اور قرآن پاک کی توہین کرنے والے بدبخت کی خوشی ملاحظہ کیجئے۔

آخر کیا وجہ ہے کہ قرآن ا…",0,2022-04-10 20:10:17+00:00
316,RT @HajiQasimRizvi5: چمچا @SdqJaan جی ایک دن پہلے تمہارے انکل اقتدار میں تھے یاد ہے تم لوگ میڈیا والے تحریک لبیک پاکستان کی کوریج نہیں کرتے…,7,2022-04-10 20:10:18+00:00
317,"RT @_Ujala_R: اس شمع فروزاں کو آندھی سے ڈراتے ہو 
اس شمع فروزاں کے پروانے ہزاروں ہیں 
#BehindYouSkipper
#امپورٹڈ_گورمنٹ_نامنظور https://t.c…",0,2022-04-10 20:10:18+00:00
318,RT @haroon_natamam: معلومات کی بنیاد پہ عرض ہے کہ نومبر میں چیف آف آرمی سٹاف جنرل قمر جاوید باجوہ سبکدوش ہو جائیں گے۔ اور معلومات ہی کی بنی…,7,2022-04-10 20:10:18+00:00
319,RT @AnsarAAbbasi: عمران خان تو رخصت ہو گئے۔ اب میڈیا اور خصوصا دو چینلز اپنی خوداحتسابی ضرور کر لیں کہ کہاں کہاں حب عمران اور کہاں کہاں بغض…,7,2022-04-10 20:10:18+00:00
320,@OfficialDGISPR لعنت تمہارے شاہین 3 پر 10 وار جنریشن میزائل بھی بنا لو کوئی فائدہ نہیں،ہم نے ٹیکس سے تمہیں پالا اسی سے تم نے کاروبار بنائے زمیں جرنیلوں میں تم نے بانٹیں، ایک منتخب حکومت دھمکی سے گری اور ایجنسی اور تم دلے سوئے رہے۔ اصل میں اب تمہیں وہ پیسہ اور کاروبار پیارا ہو گیا۔بوجھ تمہارا,0,2022-04-10 20:10:18+00:00
321,"RT @AnwarLodhi: عمران خان کے بغیر اگر اتنی بڑی تعداد میں عوام نکل آئی ہے، عمران خان صاحب جب خود نکلے تو پھر کیا منظر ہو گا؟

#امپورٹڈ_حکومت…",8,2022-04-10 20:10:18+00:00
322,RT @surprise787: بیغیرتو ، ذندہ ہو پاکستان کے اعلی غدارو؟؟ پاکستان کے مختلف شہروں کے تصاویر https://t.co/5iBwg5C7yq,7,2022-04-10 20:10:18+00:00
323,"RT @RoymukhtarRoy: پوری قوم کا شوباز شریف کو جواب :

بھکاری ہو گا تیرا باپ !!

#امپورٹڈ_حکومت_نامنظور",6,2022-04-10 20:10:18+00:00
324,RT @HassanNisar: بیغیرت قیادتوں سے روشن مُستقبل کی امید دیوانے کا خواب ہی ہو سکتا ہے,0,2022-04-10 20:10:18+00:00
325,RT @atifthepoet: پرامن احتجاج ہر جماعت کا بنیادی حق ہے۔ پی ٹی آئی کے مظاہروں کی کووریج کو روکنا ایک غلط کام ہو گا۔ پی ٹی آئی والے کام کسی ص…,7,2022-04-10 20:10:18+00:00
326,RT @tariqmateen: ایک چینل پر اینکرز رولنگ مسترد ہونے اور عدم منظور ہونے پر اتنا زور لگا رہے تھے کہ ان کا ڈائپر بھرنے کا اندازہ ہو رہا تھا ا…,0,2022-04-10 20:10:19+00:00
327,"RT @InsafPK: ہر خودار پاکستانی کی ایک آواز 
بھکاری ہو گا تیرا باپ شو باز
#امپورٹڈ_حکومت_نامنظور https://t.co/OaAkdiuImr",6,2022-04-10 20:10:19+00:00
328,RT @haroon_natamam: ملک بھر میں بے ساختہ لوگ سڑکوں پہ نکل آئے ہیں۔ حیرت ہے کہ ٹی وی چینل بہت کم دکھا رہے ہیں۔ لاہورکی کیفیت یہ لگتی ہے کہ ش…,3,2022-04-10 20:10:19+00:00
329,"RT @meddytweets: ہماری عوام کو اب غیرت دکھانی ہو گی. غداروں کا بائیکاٹ کریں انکا گھر سے نکلنا محال کردیں.
گوروں کے ملک میں غدار ہوتے تو لوگ…",5,2022-04-10 20:10:19+00:00
330,RT @FaisalJavedKhan: چیرمین پاکستان تحریک انصاف عمران خان کے زیر صدارت کل بروز سوموار تحریک انصاف کی پارلیمانی پارٹی کا اجلاس ہو گا - انشاء…,0,2022-04-10 20:10:19+00:00
331,"RT @democracypak2: پاسپورٹ جلا کر پاکستان آؤ بیغیرتوں زاانی @ImranKhanPTI کو چپیڑیں پڑ گئ ہیں تم اج بھی لندن بیٹھے ہوئے ہو
تمہارے ریمیٹنس پ…",0,2022-04-10 20:10:19+00:00
332,"RT @MirMAKOfficial: یہ سنو۔ اگر رونگٹے نہیں کھڑے ہو جائیں تو۔۔۔۔۔۔۔

یہ ہے میرا پاکستان۔ یہ ہے میرا کراچی۔ یہ ہے میری عوام۔ یہ ہیں عمران کے…",7,2022-04-10 20:10:19+00:00
333,RT @GaziAmirGujar: پاکستانیوں دل خوش کر دیا اپ نے اج پوری دنیا اور پاکستان کے ہر شہر  میں احتجاج ریلیاں دیکھ کر یقین ہو گیا  کے خان دو تہاٸ…,7,2022-04-10 20:10:19+00:00
334,"@usmansaeedbasra سرکار خاتم النبینﷺ کی عزت و ناموس اور دین اسلام کے تحفظ کو پوری دنیا میں  تسلیم کروانے والے عمران خان کی مقبولیت آج پوری دنیا دیکھ رہی ہے۔ساری دنیا کا میڈیا عوام کا یہ سمندر براہ راست دکھا رہا ہے 
عمران تجھے یہ عزت تیرے رب نے دی ہے بہت بہت مبارک ہو
#امپورٹڈ_حکومت_نامنظور",7,2022-04-10 20:10:19+00:00
335,"RT @RaheeqAbbasi: ہائے قربان جاوں ۔۔ آذادی میڈیا کی بات کرنے والوں  پر ۔۔۔ 
آج تم تحریک انصاف کے ملک گیر مظاہروں کا کسی کالعدم تنظیم کی طرح…",0,2022-04-10 20:10:19+00:00
336,RT @JamaltareenRyk: @HamidMirPAK تم اندھے ہو کچھ نظر نہیں سے گا تمہیں https://t.co/Wm4ym8F80y,0,2022-04-10 20:10:19+00:00
337,RT @Haqeeqat_TV: عمران خان کی طرح ہتھیلی پر جان ہتھیلی پر تھوڑی ہے... عمران خان کو نکالا ہے تمہاری جڑیں کھوکھلی کر چکا ہے وہ پر تمکو اندازہ…,7,2022-04-10 20:10:19+00:00
338,"RT @B0_0ta: میں نے رات کو کہہ دیا تھا سوشل میڈیا کریک ڈاؤن شروع ہو گیا سالیو تاڈیاں نسلاں وی ہیرا منڈی وچ نچن گئیاں 
پی ٹی آئی کے سوشل میڈی…",0,2022-04-10 20:10:19+00:00
339,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:19+00:00
340,RT @NaikRooh: یہ ہے تحریکِ انصاف... امیر ہو یا غریب سب کو اپنی لگتی https://t.co/zDOWz1PoB9,6,2022-04-10 20:10:19+00:00
341,"RT @SahibzdaSultan: یزید کی جیت کا مطلب حسین کی ہار نہیں ہوتی
برحق ہونے کےلیے اکثریت درکار نہیں ہوتی
بہادر اکیلا ہی جیت جاتا ہے شجاعت کی با…",0,2022-04-10 20:10:20+00:00
342,"RT @RaheeqAbbasi: مائی لارڈ اور ڈیئر سر 
باہر نکلیں ۔ ذرا دیکھیں ۔آپ نے عمران خان کو  PM House سے تو نکال دیا لیکن وہ پر پاکستانی کے دل میں…",5,2022-04-10 20:10:20+00:00
343,"@ImranRiazKhan بھارتی اپوزیشن لیڈر راہول گاندھی پاکستانیوں پر طنز کرتے ہوئے ٹویٹ میں لکھتا ھـے کہ 

#نریندر_مودی اپنی قوم کو جواب دیں کہ انہوں نے پاکستان سے لڑنے کیلیے اربوں ڈالر کے مہنگے ترین ہتھیار کیوں خریدے جبکہ ایک ارب ڈالر سے بھی کم میں پورا پاکســتان خریدا جاسکتا ھے۔۔😷
مبارک ہو غلاموں",7,2022-04-10 20:10:20+00:00
344,@HamidMirPAK گدھا ہے تو بہر بڑا آج یقین ہو گیا,0,2022-04-10 20:10:20+00:00
345,RT @neelma_durrani: فاروق بندیال نے اداکارہ شبنم کا ریپ کیا تھا۔۔۔اس کے بھائی عطا بندیال نے پاکستان کی غیرت و ناموس کو پامال کر دیا۔۔۔۔۔۔۔ب…,0,2022-04-10 20:10:20+00:00
346,"RT @KanwalMna: انصافینز !تیار ہو
#امپورٹڈ_حکومت_نامنظور",0,2022-04-10 20:10:20+00:00
347,"RT @AnwarLodhi: عمران خان کے بغیر اگر اتنی بڑی تعداد میں عوام نکل آئی ہے، عمران خان صاحب جب خود نکلے تو پھر کیا منظر ہو گا؟

#امپورٹڈ_حکومت…",8,2022-04-10 20:10:20+00:00
348,"RT @GFarooqi: جو دو روز پہلے تک حکومت گرنے کا جشن منا رہے تھے وہ دو دن بعد احتجاج کیسے کر رہے ہیں۔۔۔؟ 😅😅😅 

کمال کرتے ہو پانڈے جی ۔۔۔",0,2022-04-10 20:10:20+00:00
349,RT @Tera_Bap_Hon: اصل عوامی طاقت کس کے ساتھ ہے دیکھ تو لیا ہو گا آرمی چیف جنرل قمر جاوید باجوہ صاحب نے ان فائیو ممیز ججز نے ہائی کورٹ کے اط…,0,2022-04-10 20:10:20+00:00
350,RT @MirMAKOfficial: بِھکاری ہو گا تیرا باپ۔ ہم پاکستانی ہیں۔,4,2022-04-10 20:10:20+00:00
351,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:20+00:00
352,RT @Khankamoo: جناب @ImranKhanPTI آج ٹویٹ کریں کوئی شہر رہ تو نہیں گیا جو میرے حق میں نہ نکلا ہو، جواب ہو گا #AbsolutelyNot,7,2022-04-10 20:10:20+00:00
353,"RT @jdofficials3: اس شمع فروزاں کو آندھی سے ڈراتے ہو 
اس شمع فروزاں کے پروانے ہزاروں ہیں 
#BehindYouSkipper
#امپورٹڈ_گورمنٹ_نامنظور https:/…",0,2022-04-10 20:10:20+00:00
354,"RT @Fayazchohanpti: پاکستان کی جمہوریت کا حسن۔۔؛
150سیٹوں والا اپوزیشن میں اور 84 سیٹوں والا اقتدار میں۔۔!!
پاکستان کی جمہوریت کی بد صورتی۔…",7,2022-04-10 20:10:20+00:00
355,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:20+00:00
356,"RT @aliya_hamza: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟کس کے کہنے پر ایسا ہو رہا ہے؟
ویسےکوئی فرق نہیں پڑتا selected میڈیادیکھتا کون…",6,2022-04-10 20:10:21+00:00
357,"*بلیئن ٹری سونامی سکینڈل :*

*ایک ارب درخت پر ایماندار نیازی کی کرپٹ حکومت پچھلے سات سال عوام سے غلط بیانی کر رہی ہے، اربوں روپے کے اس گھپلے میں کبھی سرے سے 1 ارب درخت لگے ہی نہیں، درختوں کی اکثریت غائب ہو گئی اور اس کے علاوہ کئی ٹھیکیداروں کو کیش ادا کیا جس کا کچھ پتہ ہی نہیں",0,2022-04-10 20:10:21+00:00
358,"بہت برا حال ہو گا ان بھکاریوں کو انشاء اللہ
#امپورٹڈ_حکومت_نامنظور",5,2022-04-10 20:10:21+00:00
359,"RT @Intl_Mediatior: شہباز شریف کے کاغذات نامزدگی کو چیلنج کرنا چاہئے کیونکہ وہ ضمانت پر ہیں ایک ملزم ""جو شخص کسی وقت بھی مجرم بن سکتا ہو اس…",0,2022-04-10 20:10:21+00:00
360,RT @TBajwa7: لگتا ہے آج پورا پاکستان گھروں کو تالے لگا کر آیا ہے گھر کے سارے ہی افراد سڑکوں پر ہیں.  تین گھنٹے ہو گئے ہیں کوئی گھر واپس نہی…,7,2022-04-10 20:10:21+00:00
361,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:21+00:00
362,RT @Khankamoo: جناب @ImranKhanPTI آج ٹویٹ کریں کوئی شہر رہ تو نہیں گیا جو میرے حق میں نہ نکلا ہو، جواب ہو گا #AbsolutelyNot,7,2022-04-10 20:10:21+00:00
363,"RT @AnwarLodhi: اتنے بڑے احتجاج کو میڈیا کیوں نہیں دکھا رہا؟

کس کے کہنے پر ایسا ہو رہا ہے؟",6,2022-04-10 20:10:21+00:00
364,@MuradSaeedPTI یہ اس انقلاب کی دستک ہے کہ جس سے معتبر لوگ ادارے اور میڈیا آنکھیں پھیرنے کی کوشش کر رہا ہے مگر یاد رکھیں کہ سورج کی روشنی کو آنکھوں پر کوئی فرق نہیں پڑنے والا ہوش کے ناخن لیں سب کے سب ایسا نہ ہو یہ انقلاب کسی کے کنٹرول میں پھر نہ رہے حقیقت کا سامنا کرو عمران خان زندہ باد,0,2022-04-10 20:10:21+00:00
365,"RT @SyedaZ_: اتنے بڑے پیمانے پر مظاہرے ہو رہے مگر کہیں سے فوج مخالف نعروں کی اطلاع نہیں ملی۔۔۔۔
یہ فرق ہوتا ہے محب وطن لیڈر اور بکاؤ گیدڑوں…",7,2022-04-10 20:10:21+00:00
366,"RT @SaandNajeeb: غلط جگہ چھیڑ بیٹھے ہو بھائی لوگوں
کل رات کو 11.45 تم نے عمران خان کے ہاتھ پیر باندھ کر مفلوج نہیں کیا تھا بلکہ پورے 22 کرو…",0,2022-04-10 20:10:21+00:00
367,"RT @SSEHBAI1: لوگ باہر: جیسے لوگ نکل رہے ہیں, جلسے ملک اور باہر بغیر لیڈر کے ہو رہے ہیں، جب خود خان باہرایگا تو کیا حال ہوگا - یہ نام کے شر…",1,2022-04-10 20:10:21+00:00
368,@HamidMirPAK تم  بھی چور ہو hm,0,2022-04-10 20:10:21+00:00
369,RT @InsafPK: کہتے ہیں کراچی والے بہت مصروف ہوتے ہیں کم باہر نکلتے ہیں لیکن جب بات قومی غیرت کی ہو خودداری کی ہو ایک سچے لیڈر کے ساتھ اظہارِ…,5,2022-04-10 20:10:21+00:00
370,RT @AhmadCapricorn4: @ImranRiazKhan جیسی کرنی ویسی بھرنی۔ اس ٹائم PTI والے نیوز چینلوں کو کوریج دینے کا کہہ رہے،لیکن سوائے ایک مالشی چینل ک…,0,2022-04-10 20:10:21+00:00
371,"RT @meddytweets: ہماری عوام کو اب غیرت دکھانی ہو گی. غداروں کا بائیکاٹ کریں انکا گھر سے نکلنا محال کردیں.
گوروں کے ملک میں غدار ہوتے تو لوگ…",5,2022-04-10 20:10:22+00:00
372,RT @Khankamoo: جناب @ImranKhanPTI آج ٹویٹ کریں کوئی شہر رہ تو نہیں گیا جو میرے حق میں نہ نکلا ہو، جواب ہو گا #AbsolutelyNot,7,2022-04-10 20:10:22+00:00
373,RT @haroon_natamam: لاہور میں میں ہوں۔ لبرٹی مارکیٹ میں اپنے پسندیدہ ہوٹل سے سینڈوچ منگوانا تھا۔ راستے مگر بند ہیں۔ سوشل میڈیا دیکھا تو دنگ…,6,2022-04-10 20:10:22+00:00
374,RT @JUIAnswersBack: اپنی حکومت کے دوران 17 ضمنی الیکشن میں 16 سیٹیں ہارنے والے  کہتے  ہیں ہمارے خلاف عالمی شازش ہو رہی ہے#overrated kaptaan,0,2022-04-10 20:10:22+00:00
375,"اور تم ہمت نہ ہارو اور غم نہ کھاؤ، اگر تم ایمان والے ہو تو تم ہی غالب آؤ گے۔
(القرآن_139_3)
#ImranKhan",0,2022-04-10 20:10:22+00:00
376,RT @iqrarulhassan: ایک مہینہ پہلے کہا تھا کہ اگر تحریکِ عدم اعتماد (میں جس کی حمایت میں نہیں تھا) کامیاب ہوتی ہے تو عمران خان، تحریکِ انصاف…,0,2022-04-10 20:10:22+00:00
377,RT @fawadchaudhry: میں نے عرض کیا تھا سیاست کے فیصلے عدالتوں میں کرنے کی کوشش تباہ کن ہو گی، جن کو سمجھ نہیں آ رہی تھی آج باہر نکلیں اور عو…,5,2022-04-10 20:10:22+00:00
378,RT @HamidMirPAK: یہ لمحہ انعام نہیں امتحان ہے ، جن جماعتوں نے مل کر تکبر کو شکست دی اب انہیں متحد ہو کر عوام کے مسائل حل کرنے ہونگے اور آپس…,0,2022-04-10 20:10:22+00:00
379,سر أپ سکسٹی سے اوپر ہیں زندگی میں اس طرح  ہر شہر سے عوام کو نکلتے دیکھا کبھی,0,2022-04-10 20:10:22+00:00
380,RT @haroon_natamam: لاہور میں میں ہوں۔ لبرٹی مارکیٹ میں اپنے پسندیدہ ہوٹل سے سینڈوچ منگوانا تھا۔ راستے مگر بند ہیں۔ سوشل میڈیا دیکھا تو دنگ…,6,2022-04-10 20:10:22+00:00
381,RT @AimanK89: یہ پاکستان کے سٹیک ہولڈرز کے منہ پر ایک زوردار تھپڑ ہے اگر محسوس کرنے کی حس ہو تو۔ https://t.co/TavDMAyoOQ,7,2022-04-10 20:10:22+00:00
382,RT @Nafees4217: رات بارہ بجے چیپ جسٹس نے عدالت لگا کر عوام کو جو دھمکی دی تھی کہ وہ عوام کو تاحیات نا اہل کر دیگا اس دھمکی کا جواب عوام آج…,0,2022-04-10 20:10:22+00:00
383,RT @haroon_natamam: راولپنڈی میں لوگ سڑکوں پہ ہیں یا چھتوں پر۔ پاکستان کے تمام شہروں سمیت دنیا بھر میں عمران خاں کے حق میں مظاہرے۔  حالات م…,2,2022-04-10 20:10:22+00:00
384,RT @FaisalJavedKhan: آپکی رائے میں کیا تحریک انصاف کو اسمبلی سے مستعفیٰ ہو جانا چاہیے یا نہیں ؟,0,2022-04-10 20:10:22+00:00
